time,OMEGA_REF_omegaRef_grp_0_value
21.4575,0.999606
21.4625,0.999608
21.4675,0.99961
21.4725,0.999612
21.4775,0.999614
21.4825,0.999616
21.4875,0.999618
21.4925,0.99962
21.4975,0.999621
21.5025,0.999623
21.5075,0.999625
21.5125,0.999627
21.5175,0.999629
21.5225,0.999631
21.5275,0.999632
21.5325,0.999634
21.5375,0.999636
21.5425,0.999638
21.5475,0.99964
21.5525,0.999641
21.5575,0.999643
21.5625,0.999645
21.5675,0.999647
21.5725,0.999648
21.5775,0.99965
21.5825,0.999652
21.5875,0.999654
21.5925,0.999655
21.5975,0.999657
21.6025,0.999659
21.6075,0.99966
21.6125,0.999662
21.6175,0.999664
21.6225,0.999665
21.6275,0.999667
21.6325,0.999669
21.6375,0.99967
21.6425,0.999672
21.6475,0.999674
21.6525,0.999675
21.6575,0.999677
21.6625,0.999679
21.6675,0.99968
21.6725,0.999682
21.6775,0.999684
21.6825,0.999685
21.6875,0.999687
21.6925,0.999688
21.6975,0.99969
21.7025,0.999692
21.7075,0.999693
21.7125,0.999695
21.7175,0.999696
21.7225,0.999698
21.7275,0.9997
21.7325,0.999701
21.7375,0.999703
21.7425,0.999704
21.7475,0.999706
21.7525,0.999707
21.7575,0.999709
21.7625,0.99971
21.7675,0.999712
21.7725,0.999714
21.7775,0.999715
21.7825,0.999717
21.7875,0.999718
21.7925,0.99972
21.7975,0.999721
21.8025,0.999723
21.8075,0.999724
21.8125,0.999726
21.8175,0.999727
21.8225,0.999729
21.8275,0.99973
21.8325,0.999732
21.8375,0.999733
21.8425,0.999735
21.8475,0.999736
21.8525,0.999738
21.8575,0.999739
21.8625,0.999741
21.8675,0.999742
21.8725,0.999744
21.8775,0.999745
21.8825,0.999747
21.8875,0.999748
21.8925,0.99975
21.8975,0.999751
21.9025,0.999753
21.9075,0.999754
21.9125,0.999755
21.9175,0.999757
21.9225,0.999758
21.9275,0.99976
21.9325,0.999761
21.9375,0.999763
21.9425,0.999764
21.9475,0.999765
21.9525,0.999767
21.9575,0.999768
21.9625,0.99977
21.9675,0.999771
21.9725,0.999773
21.9775,0.999774
21.9825,0.999775
21.9875,0.999777
21.9925,0.999778
21.9975,0.99978
22.0025,0.999781
22.0075,0.999782
22.0125,0.999784
22.0175,0.999785
22.0225,0.999786
22.0275,0.999788
22.0325,0.999789
22.0375,0.99979
22.0425,0.999792
22.0475,0.999793
22.0525,0.999794
22.0575,0.999796
22.0625,0.999797
22.0675,0.999798
22.0725,0.9998
22.0775,0.999801
22.0825,0.999802
22.0875,0.999804
22.0925,0.999805
22.0975,0.999806
22.1025,0.999807
22.1075,0.999809
22.1125,0.99981
22.1175,0.999811
22.1225,0.999812
22.1275,0.999814
22.1325,0.999815
22.1375,0.999816
22.1425,0.999817
22.1475,0.999818
22.1525,0.99982
22.1575,0.999821
22.1625,0.999822
22.1675,0.999823
22.1725,0.999824
22.1775,0.999826
22.1825,0.999827
22.1875,0.999828
22.1925,0.999829
22.1975,0.99983
22.2025,0.999831
22.2075,0.999832
22.2125,0.999834
22.2175,0.999835
22.2225,0.999836
22.2275,0.999837
22.2325,0.999838
22.2375,0.999839
22.2425,0.99984
22.2475,0.999841
22.2525,0.999842
22.2575,0.999843
22.2625,0.999844
22.2675,0.999845
22.2725,0.999846
22.2775,0.999847
22.2825,0.999848
22.2875,0.999849
22.2925,0.99985
22.2975,0.999851
22.3025,0.999852
22.3075,0.999853
22.3125,0.999854
22.3175,0.999855
22.3225,0.999856
22.3275,0.999857
22.3325,0.999858
22.3375,0.999859
22.3425,0.99986
22.3475,0.999861
22.3525,0.999862
22.3575,0.999863
22.3625,0.999863
22.3675,0.999864
22.3725,0.999865
22.3775,0.999866
22.3825,0.999867
22.3875,0.999868
22.3925,0.999869
22.3975,0.999869
22.4025,0.99987
22.4075,0.999871
22.4125,0.999872
22.4175,0.999873
22.4225,0.999873
22.4275,0.999874
22.4325,0.999875
22.4375,0.999876
22.4425,0.999877
22.4475,0.999877
22.4525,0.999878
22.4575,0.999879
22.4625,0.99988
22.4675,0.99988
22.4725,0.999881
22.4775,0.999882
22.4825,0.999883
22.4875,0.999883
22.4925,0.999884
22.4975,0.999885
22.5025,0.999885
22.5075,0.999886
22.5125,0.999887
22.5175,0.999887
22.5225,0.999888
22.5275,0.999889
22.5325,0.999889
22.5375,0.99989
22.5425,0.999891
22.5475,0.999891
22.5525,0.999892
22.5575,0.999893
22.5625,0.999893
22.5675,0.999894
22.5725,0.999895
22.5775,0.999895
22.5825,0.999896
22.5875,0.999896
22.5925,0.999897
22.5975,0.999898
22.6025,0.999898
22.6075,0.999899
22.6125,0.999899
22.6175,0.9999
22.6225,0.999901
22.6275,0.999901
22.6325,0.999902
22.6375,0.999902
22.6425,0.999903
22.6475,0.999903
22.6525,0.999904
22.6575,0.999904
22.6625,0.999905
22.6675,0.999906
22.6725,0.999906
22.6775,0.999907
22.6825,0.999907
22.6875,0.999908
22.6925,0.999908
22.6975,0.999909
22.7025,0.999909
22.7075,0.99991
22.7125,0.99991
22.7175,0.999911
22.7225,0.999911
22.7275,0.999912
22.7325,0.999912
22.7375,0.999913
22.7425,0.999913
22.7475,0.999914
22.7525,0.999914
22.7575,0.999915
22.7625,0.999915
22.7675,0.999916
22.7725,0.999916
22.7775,0.999917
22.7825,0.999917
22.7875,0.999918
22.7925,0.999918
22.7975,0.999919
22.8025,0.999919
22.8075,0.99992
22.8125,0.99992
22.8175,0.999921
22.8225,0.999921
22.8275,0.999922
22.8325,0.999922
22.8375,0.999922
22.8425,0.999923
22.8475,0.999923
22.8525,0.999924
22.8575,0.999924
22.8625,0.999925
22.8675,0.999925
22.8725,0.999926
22.8775,0.999926
22.8825,0.999926
22.8875,0.999927
22.8925,0.999927
22.8975,0.999928
22.9025,0.999928
22.9075,0.999928
22.9125,0.999929
22.9175,0.999929
22.9225,0.99993
22.9275,0.99993
22.9325,0.99993
22.9375,0.999931
22.9425,0.999931
22.9475,0.999932
22.9525,0.999932
22.9575,0.999932
22.9625,0.999933
22.9675,0.999933
22.9725,0.999933
22.9775,0.999934
22.9825,0.999934
22.9875,0.999935
22.9925,0.999935
22.9975,0.999935
23.0025,0.999936
23.0075,0.999936
23.0125,0.999936
23.0175,0.999937
23.0225,0.999937
23.0275,0.999937
23.0325,0.999938
23.0375,0.999938
23.0425,0.999938
23.0475,0.999938
23.0525,0.999939
23.0575,0.999939
23.0625,0.999939
23.0675,0.99994
23.0725,0.99994
23.0775,0.99994
23.0825,0.99994
23.0875,0.999941
23.0925,0.999941
23.0975,0.999941
23.1025,0.999941
23.1075,0.999942
23.1125,0.999942
23.1175,0.999942
23.1225,0.999942
23.1275,0.999943
23.1325,0.999943
23.1375,0.999943
23.1425,0.999943
23.1475,0.999943
23.1525,0.999944
23.1575,0.999944
23.1625,0.999944
23.1675,0.999944
23.1725,0.999944
23.1775,0.999944
23.1825,0.999945
23.1875,0.999945
23.1925,0.999945
23.1975,0.999945
23.2025,0.999945
23.2075,0.999945
23.2125,0.999945
23.2175,0.999946
23.2225,0.999946
23.2275,0.999946
23.2325,0.999946
23.2375,0.999946
23.2425,0.999946
23.2475,0.999946
23.2525,0.999946
23.2575,0.999946
23.2625,0.999946
23.2675,0.999946
23.2725,0.999946
23.2775,0.999947
23.2825,0.999947
23.2875,0.999947
23.2925,0.999947
23.2975,0.999947
23.3025,0.999947
23.3075,0.999947
23.3125,0.999947
23.3175,0.999947
23.3225,0.999947
23.3275,0.999947
23.3325,0.999947
23.3375,0.999947
23.3425,0.999947
23.3475,0.999947
23.3525,0.999947
23.3575,0.999946
23.3625,0.999946
23.3675,0.999946
23.3725,0.999946
23.3775,0.999946
23.3825,0.999946
23.3875,0.999946
23.3925,0.999946
23.3975,0.999946
23.4025,0.999946
23.4075,0.999946
23.4125,0.999946
23.4175,0.999946
23.4225,0.999945
23.4275,0.999945
23.4325,0.999945
23.4375,0.999945
23.4425,0.999945
23.4475,0.999945
23.4525,0.999945
23.4575,0.999945
23.4625,0.999944
23.4675,0.999944
23.4725,0.999944
23.4775,0.999944
23.4825,0.999944
23.4875,0.999944
23.4925,0.999943
23.4975,0.999943
23.5025,0.999943
23.5075,0.999943
23.5125,0.999943
23.5175,0.999943
23.5225,0.999942
23.5275,0.999942
23.5325,0.999942
23.5375,0.999942
23.5425,0.999942
23.5475,0.999941
23.5525,0.999941
23.5575,0.999941
23.5625,0.999941
23.5675,0.99994
23.5725,0.99994
23.5775,0.99994
23.5825,0.99994
23.5875,0.99994
23.5925,0.999939
23.5975,0.999939
23.6025,0.999939
23.6075,0.999939
23.6125,0.999938
23.6175,0.999938
23.6225,0.999938
23.6275,0.999938
23.6325,0.999937
23.6375,0.999937
23.6425,0.999937
23.6475,0.999936
23.6525,0.999936
23.6575,0.999936
23.6625,0.999936
23.6675,0.999935
23.6725,0.999935
23.6775,0.999935
23.6825,0.999935
23.6875,0.999934
23.6925,0.999934
23.6975,0.999934
23.7025,0.999933
23.7075,0.999933
23.7125,0.999933
23.7175,0.999933
23.7225,0.999932
23.7275,0.999932
23.7325,0.999932
23.7375,0.999931
23.7425,0.999931
23.7475,0.999931
23.7525,0.99993
23.7575,0.99993
23.7625,0.99993
23.7675,0.999929
23.7725,0.999929
23.7775,0.999929
23.7825,0.999929
23.7875,0.999928
23.7925,0.999928
23.7975,0.999928
23.8025,0.999927
23.8075,0.999927
23.8125,0.999927
23.8175,0.999926
23.8225,0.999926
23.8275,0.999926
23.8325,0.999925
23.8375,0.999925
23.8425,0.999925
23.8475,0.999924
23.8525,0.999924
23.8575,0.999923
23.8625,0.999923
23.8675,0.999923
23.8725,0.999922
23.8775,0.999922
23.8825,0.999922
23.8875,0.999921
23.8925,0.999921
23.8975,0.999921
23.9025,0.99992
23.9075,0.99992
23.9125,0.999919
23.9175,0.999919
23.9225,0.999919
23.9275,0.999918
23.9325,0.999918
23.9375,0.999917
23.9425,0.999917
23.9475,0.999917
23.9525,0.999916
23.9575,0.999916
23.9625,0.999915
23.9675,0.999915
23.9725,0.999915
23.9775,0.999914
23.9825,0.999914
23.9875,0.999913
23.9925,0.999913
23.9975,0.999913
24.0025,0.999912
24.0075,0.999912
24.0125,0.999911
24.0175,0.999911
24.0225,0.99991
24.0275,0.99991
24.0325,0.999909
24.0375,0.999909
24.0425,0.999909
24.0475,0.999908
24.0525,0.999908
24.0575,0.999907
24.0625,0.999907
24.0675,0.999906
24.0725,0.999906
24.0775,0.999905
24.0825,0.999905
24.0875,0.999904
24.0925,0.999904
24.0975,0.999903
24.1025,0.999903
24.1075,0.999902
24.1125,0.999902
24.1175,0.999901
24.1225,0.999901
24.1275,0.9999
24.1325,0.9999
24.1375,0.999899
24.1425,0.999898
24.1475,0.999898
24.1525,0.999897
24.1575,0.999897
24.1625,0.999896
24.1675,0.999896
24.1725,0.999895
24.1775,0.999895
24.1825,0.999894
24.1875,0.999893
24.1925,0.999893
24.1975,0.999892
24.2025,0.999892
24.2075,0.999891
24.2125,0.99989
24.2175,0.99989
24.2225,0.999889
24.2275,0.999889
24.2325,0.999888
24.2375,0.999887
24.2425,0.999887
24.2475,0.999886
24.2525,0.999886
24.2575,0.999885
24.2625,0.999884
24.2675,0.999884
24.2725,0.999883
24.2775,0.999882
24.2825,0.999882
24.2875,0.999881
24.2925,0.99988
24.2975,0.99988
24.3025,0.999879
24.3075,0.999878
24.3125,0.999878
24.3175,0.999877
24.3225,0.999876
24.3275,0.999876
24.3325,0.999875
24.3375,0.999874
24.3425,0.999873
24.3475,0.999873
24.3525,0.999872
24.3575,0.999871
24.3625,0.999871
24.3675,0.99987
24.3725,0.999869
24.3775,0.999868
24.3825,0.999868
24.3875,0.999867
24.3925,0.999866
24.3975,0.999865
24.4025,0.999865
24.4075,0.999864
24.4125,0.999863
24.4175,0.999862
24.4225,0.999862
24.4275,0.999861
24.4325,0.99986
24.4375,0.999859
24.4425,0.999859
24.4475,0.999858
24.4525,0.999857
24.4575,0.999856
24.4625,0.999855
24.4675,0.999855
24.4725,0.999854
24.4775,0.999853
24.4825,0.999852
24.4875,0.999852
24.4925,0.999851
24.4975,0.99985
24.5025,0.999849
24.5075,0.999848
24.5125,0.999848
24.5175,0.999847
24.5225,0.999846
24.5275,0.999845
24.5325,0.999844
24.5375,0.999843
24.5425,0.999843
24.5475,0.999842
24.5525,0.999841
24.5575,0.99984
24.5625,0.999839
24.5675,0.999839
24.5725,0.999838
24.5775,0.999837
24.5825,0.999836
24.5875,0.999835
24.5925,0.999834
24.5975,0.999834
24.6025,0.999833
24.6075,0.999832
24.6125,0.999831
24.6175,0.99983
24.6225,0.999829
24.6275,0.999829
24.6325,0.999828
24.6375,0.999827
24.6425,0.999826
24.6475,0.999825
24.6525,0.999824
24.6575,0.999823
24.6625,0.999823
24.6675,0.999822
24.6725,0.999821
24.6775,0.99982
24.6825,0.999819
24.6875,0.999818
24.6925,0.999817
24.6975,0.999817
24.7025,0.999816
24.7075,0.999815
24.7125,0.999814
24.7175,0.999813
24.7225,0.999812
24.7275,0.999811
24.7325,0.99981
24.7375,0.99981
24.7425,0.999809
24.7475,0.999808
24.7525,0.999807
24.7575,0.999806
24.7625,0.999805
24.7675,0.999804
24.7725,0.999803
24.7775,0.999803
24.7825,0.999802
24.7875,0.999801
24.7925,0.9998
24.7975,0.999799
24.8025,0.999798
24.8075,0.999797
24.8125,0.999796
24.8175,0.999795
24.8225,0.999795
24.8275,0.999794
24.8325,0.999793
24.8375,0.999792
24.8425,0.999791
24.8475,0.99979
24.8525,0.999789
24.8575,0.999788
24.8625,0.999787
24.8675,0.999786
24.8725,0.999786
24.8775,0.999785
24.8825,0.999784
24.8875,0.999783
24.8925,0.999782
24.8975,0.999781
24.9025,0.99978
24.9075,0.999779
24.9125,0.999778
24.9175,0.999777
24.9225,0.999776
24.9275,0.999775
24.9325,0.999774
24.9375,0.999773
24.9425,0.999773
24.9475,0.999772
24.9525,0.999771
24.9575,0.99977
24.9625,0.999769
24.9675,0.999768
24.9725,0.999767
24.9775,0.999766
24.9825,0.999765
24.9875,0.999764
24.9925,0.999763
24.9975,0.999762
25.0025,0.999761
25.0075,0.99976
25.0125,0.999759
25.0175,0.999758
25.0225,0.999757
25.0275,0.999756
25.0325,0.999755
25.0375,0.999754
25.0425,0.999753
25.0475,0.999752
25.0525,0.999751
25.0575,0.99975
25.0625,0.999749
25.0675,0.999748
25.0725,0.999747
25.0775,0.999746
25.0825,0.999745
25.0875,0.999744
25.0925,0.999743
25.0975,0.999742
25.1025,0.999741
25.1075,0.99974
25.1125,0.999739
25.1175,0.999738
25.1225,0.999737
25.1275,0.999736
25.1325,0.999735
25.1375,0.999734
25.1425,0.999733
25.1475,0.999732
25.1525,0.999731
25.1575,0.99973
25.1625,0.999729
25.1675,0.999728
25.1725,0.999727
25.1775,0.999726
25.1825,0.999724
25.1875,0.999723
25.1925,0.999722
25.1975,0.999721
25.2025,0.99972
25.2075,0.999719
25.2125,0.999718
25.2175,0.999717
25.2225,0.999716
25.2275,0.999715
25.2325,0.999714
25.2375,0.999713
25.2425,0.999711
25.2475,0.99971
25.2525,0.999709
25.2575,0.999708
25.2625,0.999707
25.2675,0.999706
25.2725,0.999705
25.2775,0.999704
25.2825,0.999703
25.2875,0.999701
25.2925,0.9997
25.2975,0.999699
25.3025,0.999698
25.3075,0.999697
25.3125,0.999696
25.3175,0.999695
25.3225,0.999693
25.3275,0.999692
25.3325,0.999691
25.3375,0.99969
25.3425,0.999689
25.3475,0.999688
25.3525,0.999687
25.3575,0.999685
25.3625,0.999684
25.3675,0.999683
25.3725,0.999682
25.3775,0.999681
25.3825,0.99968
25.3875,0.999678
25.3925,0.999677
25.3975,0.999676
25.4025,0.999675
25.4075,0.999674
25.4125,0.999673
25.4175,0.999671
25.4225,0.99967
25.4275,0.999669
25.4325,0.999668
25.4375,0.999667
25.4425,0.999666
25.4475,0.999664
25.4525,0.999663
25.4575,0.999662
25.4625,0.999661
25.4675,0.99966
25.4725,0.999658
25.4775,0.999657
25.4825,0.999656
25.4875,0.999655
25.4925,0.999654
25.4975,0.999652
25.5025,0.999651
25.5075,0.99965
25.5125,0.999649
25.5175,0.999648
25.5225,0.999646
25.5275,0.999645
25.5325,0.999644
25.5375,0.999643
25.5425,0.999642
25.5475,0.99964
25.5525,0.999639
25.5575,0.999638
25.5625,0.999637
25.5675,0.999635
25.5725,0.999634
25.5775,0.999633
25.5825,0.999632
25.5875,0.999631
25.5925,0.999629
25.5975,0.999628
25.6025,0.999627
25.6075,0.999626
25.6125,0.999625
25.6175,0.999623
25.6225,0.999622
25.6275,0.999621
25.6325,0.99962
25.6375,0.999618
25.6425,0.999617
25.6475,0.999616
25.6525,0.999615
25.6575,0.999614
25.6625,0.999612
25.6675,0.999611
25.6725,0.99961
25.6775,0.999609
25.6825,0.999607
25.6875,0.999606
25.6925,0.999605
25.6975,0.999604
25.7025,0.999603
25.7075,0.999601
25.7125,0.9996
25.7175,0.999599
25.7225,0.999598
25.7275,0.999596
25.7325,0.999595
25.7375,0.999594
25.7425,0.999593
25.7475,0.999591
25.7525,0.99959
25.7575,0.999589
25.7625,0.999588
25.7675,0.999586
25.7725,0.999585
25.7775,0.999584
25.7825,0.999583
25.7875,0.999581
25.7925,0.99958
25.7975,0.999579
25.8025,0.999578
25.8075,0.999577
25.8125,0.999575
25.8175,0.999574
25.8225,0.999573
25.8275,0.999572
25.8325,0.99957
25.8375,0.999569
25.8425,0.999568
25.8475,0.999567
25.8525,0.999565
25.8575,0.999564
25.8625,0.999563
25.8675,0.999562
25.8725,0.99956
25.8775,0.999559
25.8825,0.999558
25.8875,0.999556
25.8925,0.999555
25.8975,0.999554
25.9025,0.999553
25.9075,0.999551
25.9125,0.99955
25.9175,0.999549
25.9225,0.999548
25.9275,0.999546
25.9325,0.999545
25.9375,0.999544
25.9425,0.999543
25.9475,0.999541
25.9525,0.99954
25.9575,0.999539
25.9625,0.999537
25.9675,0.999536
25.9725,0.999535
25.9775,0.999534
25.9825,0.999532
25.9875,0.999531
25.9925,0.99953
25.9975,0.999528
26.0025,0.999527
26.0075,0.999526
26.0125,0.999525
26.0175,0.999523
26.0225,0.999522
26.0275,0.999521
26.0325,0.999519
26.0375,0.999518
26.0425,0.999517
26.0475,0.999515
26.0525,0.999514
26.0575,0.999513
26.0625,0.999511
26.0675,0.99951
26.0725,0.999509
26.0775,0.999508
26.0825,0.999506
26.0875,0.999505
26.0925,0.999504
26.0975,0.999502
26.1025,0.999501
26.1075,0.9995
26.1125,0.999498
26.1175,0.999497
26.1225,0.999496
26.1275,0.999494
26.1325,0.999493
26.1375,0.999492
26.1425,0.99949
26.1475,0.999489
26.1525,0.999488
26.1575,0.999486
26.1625,0.999485
26.1675,0.999484
26.1725,0.999482
26.1775,0.999481
26.1825,0.999479
26.1875,0.999478
26.1925,0.999477
26.1975,0.999475
26.2025,0.999474
26.2075,0.999473
26.2125,0.999471
26.2175,0.99947
26.2225,0.999469
26.2275,0.999467
26.2325,0.999466
26.2375,0.999464
26.2425,0.999463
26.2475,0.999462
26.2525,0.99946
26.2575,0.999459
26.2625,0.999458
26.2675,0.999456
26.2725,0.999455
26.2775,0.999453
26.2825,0.999452
26.2875,0.999451
26.2925,0.999449
26.2975,0.999448
26.3025,0.999446
26.3075,0.999445
26.3125,0.999444
26.3175,0.999442
26.3225,0.999441
26.3275,0.99944
26.3325,0.999438
26.3375,0.999437
26.3425,0.999435
26.3475,0.999434
26.3525,0.999433
26.3575,0.999431
26.3625,0.99943
26.3675,0.999428
26.3725,0.999427
26.3775,0.999426
26.3825,0.999424
26.3875,0.999423
26.3925,0.999421
26.3975,0.99942
26.4025,0.999418
26.4075,0.999417
26.4125,0.999416
26.4175,0.999414
26.4225,0.999413
26.4275,0.999411
26.4325,0.99941
26.4375,0.999409
26.4425,0.999407
26.4475,0.999406
26.4525,0.999404
26.4575,0.999403
26.4625,0.999402
26.4675,0.9994
26.4725,0.999399
26.4775,0.999397
26.4825,0.999396
26.4875,0.999394
26.4925,0.999393
26.4975,0.999392
26.5025,0.99939
26.5075,0.999389
26.5125,0.999387
26.5175,0.999386
26.5225,0.999385
26.5275,0.999383
26.5325,0.999382
26.5375,0.99938
26.5425,0.999379
26.5475,0.999377
26.5525,0.999376
26.5575,0.999375
26.5625,0.999373
26.5675,0.999372
26.5725,0.99937
26.5775,0.999369
26.5825,0.999368
26.5875,0.999366
26.5925,0.999365
26.5975,0.999363
26.6025,0.999362
26.6075,0.99936
26.6125,0.999359
26.6175,0.999358
26.6225,0.999356
26.6275,0.999355
26.6325,0.999353
26.6375,0.999352
26.6425,0.999351
26.6475,0.999349
26.6525,0.999348
26.6575,0.999346
26.6625,0.999345
26.6675,0.999343
26.6725,0.999342
26.6775,0.999341
26.6825,0.999339
26.6875,0.999338
26.6925,0.999336
26.6975,0.999335
26.7025,0.999333
26.7075,0.999332
26.7125,0.999331
26.7175,0.999329
26.7225,0.999328
26.7275,0.999326
26.7325,0.999325
26.7375,0.999324
26.7425,0.999322
26.7475,0.999321
26.7525,0.999319
26.7575,0.999318
26.7625,0.999316
26.7675,0.999315
26.7725,0.999314
26.7775,0.999312
26.7825,0.999311
26.7875,0.999309
26.7925,0.999308
26.7975,0.999306
26.8025,0.999305
26.8075,0.999304
26.8125,0.999302
26.8175,0.999301
26.8225,0.999299
26.8275,0.999298
26.8325,0.999297
26.8375,0.999295
26.8425,0.999294
26.8475,0.999292
26.8525,0.999291
26.8575,0.999289
26.8625,0.999288
26.8675,0.999287
26.8725,0.999285
26.8775,0.999284
26.8825,0.999282
26.8875,0.999281
26.8925,0.999279
26.8975,0.999278
26.9025,0.999277
26.9075,0.999275
26.9125,0.999274
26.9175,0.999272
26.9225,0.999271
26.9275,0.999269
26.9325,0.999268
26.9375,0.999266
26.9425,0.999265
26.9475,0.999264
26.9525,0.999262
26.9575,0.999261
26.9625,0.999259
26.9675,0.999258
26.9725,0.999256
26.9775,0.999255
26.9825,0.999254
26.9875,0.999252
26.9925,0.999251
26.9975,0.999249
27.0025,0.999248
27.0075,0.999246
27.0125,0.999245
27.0175,0.999243
27.0225,0.999242
27.0275,0.99924
27.0325,0.999239
27.0375,0.999238
27.0425,0.999236
27.0475,0.999235
27.0525,0.999233
27.0575,0.999232
27.0625,0.99923
27.0675,0.999229
27.0725,0.999227
27.0775,0.999226
27.0825,0.999224
27.0875,0.999223
27.0925,0.999222
27.0975,0.99922
27.1025,0.999219
27.1075,0.999217
27.1125,0.999216
27.1175,0.999214
27.1225,0.999213
27.1275,0.999211
27.1325,0.99921
27.1375,0.999208
27.1425,0.999207
27.1475,0.999205
27.1525,0.999204
27.1575,0.999202
27.1625,0.999201
27.1675,0.9992
27.1725,0.999198
27.1775,0.999197
27.1825,0.999195
27.1875,0.999194
27.1925,0.999192
27.1975,0.999191
27.2025,0.999189
27.2075,0.999188
27.2125,0.999186
27.2175,0.999185
27.2225,0.999183
27.2275,0.999182
27.2325,0.99918
27.2375,0.999179
27.2425,0.999177
27.2475,0.999176
27.2525,0.999174
27.2575,0.999173
27.2625,0.999171
27.2675,0.99917
27.2725,0.999168
27.2775,0.999167
27.2825,0.999165
27.2875,0.999164
27.2925,0.999162
27.2975,0.999161
27.3025,0.99916
27.3075,0.999158
27.3125,0.999157
27.3175,0.999155
27.3225,0.999154
27.3275,0.999152
27.3325,0.999151
27.3375,0.999149
27.3425,0.999148
27.3475,0.999146
27.3525,0.999145
27.3575,0.999143
27.3625,0.999142
27.3675,0.99914
27.3725,0.999139
27.3775,0.999137
27.3825,0.999136
27.3875,0.999134
27.3925,0.999133
27.3975,0.999131
27.4025,0.99913
27.4075,0.999128
27.4125,0.999127
27.4175,0.999125
27.4225,0.999124
27.4275,0.999122
27.4325,0.999121
27.4375,0.999119
27.4425,0.999118
27.4475,0.999116
27.4525,0.999115
27.4575,0.999113
27.4625,0.999112
27.4675,0.99911
27.4725,0.999109
27.4775,0.999107
27.4825,0.999106
27.4875,0.999104
27.4925,0.999103
27.4975,0.999101
27.5025,0.9991
27.5075,0.999098
27.5125,0.999097
27.5175,0.999096
27.5225,0.999094
27.5275,0.999093
27.5325,0.999091
27.5375,0.99909
27.5425,0.999088
27.5475,0.999087
27.5525,0.999085
27.5575,0.999084
27.5625,0.999082
27.5675,0.999081
27.5725,0.999079
27.5775,0.999078
27.5825,0.999076
27.5875,0.999075
27.5925,0.999073
27.5975,0.999072
27.6025,0.99907
27.6075,0.999069
27.6125,0.999067
27.6175,0.999066
27.6225,0.999064
27.6275,0.999063
27.6325,0.999062
27.6375,0.99906
27.6425,0.999059
27.6475,0.999057
27.6525,0.999056
27.6575,0.999054
27.6625,0.999053
27.6675,0.999051
27.6725,0.99905
27.6775,0.999048
27.6825,0.999047
27.6875,0.999045
27.6925,0.999044
27.6975,0.999042
27.7025,0.999041
27.7075,0.999039
27.7125,0.999038
27.7175,0.999037
27.7225,0.999035
27.7275,0.999034
27.7325,0.999032
27.7375,0.999031
27.7425,0.999029
27.7475,0.999028
27.7525,0.999026
27.7575,0.999025
27.7625,0.999023
27.7675,0.999022
27.7725,0.99902
27.7775,0.999019
27.7825,0.999017
27.7875,0.999016
27.7925,0.999015
