time,NETWORK_B-110_Upu_value,NETWORK_B-111_Upu_value,NETWORK_B-112_Upu_value,NETWORK_B-113_Upu_value,NETWORK_B-114_Upu_value,NETWORK_B-115_Upu_value,NETWORK_B-116_Upu_value,NETWORK_B-117_Upu_value,NETWORK_B-118_Upu_value,NETWORK_B-119_Upu_value,NETWORK_B-120_Upu_value,NETWORK_B-121_Upu_value,NETWORK_B-122_Upu_value,NETWORK_B-123_Upu_value,NETWORK_B-124_Upu_value,121_NUCLEAR_1_generator_thetaInternal_value,122_HYDRO_1_generator_thetaInternal_value
6.069618,1.118046,1.051977,1.063362,1.056066,1.02454,0.959031,0.962214,0.913257,0.935267,0.993745,1.024972,0.951131,0.874087,1.042533,0.984012,0,0.466764
6.069661,1.118047,1.051978,1.063362,1.056066,1.024542,0.959036,0.962218,0.913258,0.93527,0.993748,1.024973,0.951135,0.874071,1.042534,0.984015,0,0.466825
6.069746,1.118048,1.05198,1.063363,1.056067,1.024546,0.959046,0.962226,0.913261,0.935277,0.993752,1.024976,0.951143,0.874038,1.042535,0.984022,0,0.466947
6.069917,1.118051,1.051983,1.063364,1.056068,1.024555,0.959067,0.962241,0.913265,0.93529,0.993762,1.02498,0.951159,0.873973,1.042537,0.984035,0,0.467192
6.070259,1.118056,1.05199,1.063366,1.056071,1.024572,0.95911,0.962272,0.913275,0.935315,0.99378,1.024989,0.951191,0.873843,1.042541,0.984061,0,0.46768
6.070489,1.11806,1.051994,1.063368,1.056073,1.024583,0.959138,0.962293,0.913281,0.935333,0.993793,1.024995,0.951212,0.873755,1.042544,0.984079,0,0.468009
6.070489,1.11806,1.051994,1.063368,1.056073,1.024583,0.959138,0.962293,0.913281,0.935333,0.993793,1.024995,0.951212,0.873755,1.042544,0.984079,0,0.468009
6.070511,1.11806,1.051995,1.063368,1.056073,1.024584,0.959141,0.962295,0.913282,0.935334,0.993794,1.024996,0.951214,0.873747,1.042544,0.984081,0,0.46804
6.070532,1.11806,1.051995,1.063368,1.056073,1.024585,0.959143,0.962297,0.913282,0.935336,0.993795,1.024996,0.951216,0.873739,1.042544,0.984082,0,0.46807
6.070575,1.118061,1.051996,1.063369,1.056074,1.024588,0.959148,0.962301,0.913283,0.935339,0.993797,1.024998,0.95122,0.873722,1.042545,0.984086,0,0.468131
6.070593,1.118061,1.051996,1.063369,1.056074,1.024589,0.959151,0.962303,0.913284,0.93534,0.993798,1.024998,0.951222,0.873715,1.042545,0.984087,0,0.468157
6.070593,1.118061,1.051996,1.063369,1.056074,1.024589,0.959151,0.962303,0.913284,0.93534,0.993798,1.024998,0.951222,0.873715,1.042545,0.984087,0,0.468157
6.070615,1.118061,1.051997,1.063369,1.056074,1.02459,0.959153,0.962304,0.913284,0.935342,0.993799,1.024999,0.951224,0.873707,1.042545,0.984089,0,0.468188
6.070636,1.118062,1.051997,1.063369,1.056074,1.024591,0.959156,0.962306,0.913285,0.935344,0.993801,1.024999,0.951226,0.873699,1.042545,0.98409,0,0.468218
6.070679,1.118062,1.051998,1.063369,1.056075,1.024593,0.959161,0.96231,0.913286,0.935347,0.993803,1.025,0.95123,0.873683,1.042546,0.984094,0,0.468279
6.070764,1.118064,1.051999,1.06337,1.056075,1.024597,0.959172,0.962318,0.913289,0.935353,0.993807,1.025003,0.951238,0.87365,1.042547,0.9841,0,0.468401
6.070935,1.118066,1.052003,1.063371,1.056077,1.024606,0.959193,0.962333,0.913293,0.935366,0.993817,1.025007,0.951254,0.873585,1.042549,0.984113,0,0.468645
6.071278,1.118071,1.052009,1.063373,1.056079,1.024622,0.959235,0.962364,0.913303,0.935391,0.993835,1.025016,0.951286,0.873455,1.042553,0.984139,0,0.469132
6.071962,1.11808,1.052022,1.063378,1.056084,1.024656,0.959319,0.962426,0.913321,0.935442,0.993872,1.025035,0.951349,0.873195,1.042561,0.984191,0,0.470103
6.073331,1.118097,1.052045,1.063385,1.056093,1.024722,0.959486,0.962549,0.913358,0.935543,0.993946,1.025071,0.951476,0.872679,1.042578,0.984294,0,0.472037
6.076068,1.118124,1.052088,1.063396,1.056107,1.024851,0.95982,0.962795,0.913432,0.935744,0.994094,1.025145,0.951727,0.871666,1.042613,0.984497,0,0.475867
6.078806,1.118144,1.052125,1.063402,1.056116,1.024975,0.960152,0.963041,0.913508,0.935943,0.994241,1.025219,0.951976,0.870682,1.042649,0.984696,0,0.479646
6.0802,1.118151,1.052142,1.063403,1.056119,1.025037,0.960321,0.963166,0.913548,0.936045,0.994317,1.025257,0.952103,0.870196,1.042667,0.984796,0,0.481551
6.0802,1.118151,1.052142,1.063403,1.056119,1.025037,0.960321,0.963166,0.913548,0.936045,0.994317,1.025257,0.952103,0.870196,1.042667,0.984796,0,0.481551
6.0802,1.118151,1.052142,1.063403,1.056119,1.025037,0.960321,0.963166,0.913548,0.936045,0.994317,1.025257,0.952103,0.870196,1.042667,0.984796,0,0.481551
6.0802,1.118151,1.052142,1.063403,1.056119,1.025037,0.960321,0.963166,0.913548,0.936045,0.994317,1.025257,0.952103,0.870196,1.042667,0.984796,0,0.481551
6.080221,1.118152,1.052142,1.063403,1.056119,1.025038,0.960323,0.963168,0.913548,0.936046,0.994318,1.025258,0.952105,0.870189,1.042667,0.984797,0,0.48158
6.080242,1.118152,1.052142,1.063403,1.056119,1.025039,0.960326,0.96317,0.913549,0.936048,0.994319,1.025258,0.952107,0.870181,1.042668,0.984799,0,0.481609
6.080285,1.118152,1.052143,1.063403,1.056119,1.02504,0.960331,0.963174,0.91355,0.936051,0.994321,1.025259,0.95211,0.870166,1.042668,0.984802,0,0.481666
6.08037,1.118152,1.052143,1.063403,1.056119,1.025044,0.960341,0.963181,0.913552,0.936057,0.994326,1.025262,0.952118,0.870137,1.042669,0.984808,0,0.481782
6.08054,1.118153,1.052145,1.063403,1.056119,1.025051,0.960362,0.963197,0.913557,0.936069,0.994335,1.025266,0.952133,0.870078,1.042672,0.98482,0,0.482014
6.08088,1.118154,1.052149,1.063403,1.056119,1.025066,0.960403,0.963227,0.913567,0.936094,0.994353,1.025276,0.952164,0.869961,1.042676,0.984844,0,0.482476
6.080904,1.118154,1.052149,1.063403,1.056119,1.025067,0.960406,0.963229,0.913568,0.936096,0.994355,1.025276,0.952166,0.869953,1.042677,0.984846,0,0.482508
6.080904,1.118154,1.052149,1.063403,1.056119,1.025067,0.960406,0.963229,0.913568,0.936096,0.994355,1.025276,0.952166,0.869953,1.042677,0.984846,0,0.482508
6.080925,1.118154,1.05215,1.063403,1.056119,1.025068,0.960408,0.963231,0.913568,0.936097,0.994356,1.025277,0.952168,0.869945,1.042677,0.984847,0,0.482536
6.080946,1.118154,1.05215,1.063403,1.056119,1.025069,0.960411,0.963233,0.913569,0.936099,0.994357,1.025278,0.95217,0.869938,1.042677,0.984849,0,0.482565
6.080989,1.118155,1.05215,1.063403,1.056119,1.025071,0.960416,0.963237,0.91357,0.936102,0.994359,1.025279,0.952174,0.869924,1.042678,0.984852,0,0.482623
6.081074,1.118155,1.052151,1.063403,1.05612,1.025075,0.960426,0.963244,0.913573,0.936108,0.994364,1.025281,0.952182,0.869895,1.042679,0.984858,0,0.482738
6.081244,1.118156,1.052153,1.063403,1.05612,1.025082,0.960447,0.96326,0.913577,0.93612,0.994373,1.025286,0.952197,0.869836,1.042681,0.98487,0,0.482968
6.081583,1.118157,1.052157,1.063403,1.05612,1.025097,0.960488,0.96329,0.913587,0.936145,0.994391,1.025295,0.952228,0.869721,1.042686,0.984894,0,0.483428
6.082263,1.118158,1.052163,1.063402,1.05612,1.025126,0.96057,0.963351,0.913607,0.936194,0.994428,1.025314,0.952289,0.869491,1.042695,0.984942,0,0.484345
6.083622,1.11816,1.052176,1.0634,1.056119,1.025183,0.960734,0.963473,0.913647,0.936292,0.994502,1.025351,0.952412,0.869039,1.042714,0.985037,0,0.486169
6.084049,1.118161,1.052179,1.063399,1.056119,1.0252,0.960785,0.963511,0.913659,0.936323,0.994525,1.025363,0.95245,0.8689,1.04272,0.985066,0,0.486739
6.084049,1.118161,1.052179,1.063399,1.056119,1.0252,0.960785,0.963511,0.913659,0.936323,0.994525,1.025363,0.95245,0.8689,1.04272,0.985066,0,0.486739
6.084049,1.118161,1.052179,1.063399,1.056119,1.0252,0.960785,0.963511,0.913659,0.936323,0.994525,1.025363,0.95245,0.8689,1.04272,0.985066,0,0.486739
6.084049,1.118161,1.052179,1.063399,1.056119,1.0252,0.960785,0.963511,0.913659,0.936323,0.994525,1.025363,0.95245,0.8689,1.04272,0.985066,0,0.486739
6.08407,1.118161,1.05218,1.063399,1.056119,1.025201,0.960788,0.963513,0.91366,0.936324,0.994526,1.025364,0.952452,0.868893,1.04272,0.985068,0,0.486767
6.084091,1.118161,1.05218,1.063399,1.056119,1.025202,0.96079,0.963515,0.91366,0.936326,0.994527,1.025365,0.952454,0.868886,1.042721,0.985069,0,0.486795
6.084133,1.118161,1.05218,1.063399,1.056119,1.025204,0.960795,0.963519,0.913662,0.936329,0.99453,1.025366,0.952457,0.868872,1.042721,0.985072,0,0.486851
6.084217,1.118161,1.052181,1.063398,1.056119,1.025207,0.960806,0.963526,0.913664,0.936335,0.994534,1.025368,0.952465,0.868845,1.042722,0.985078,0,0.486964
6.084386,1.118161,1.052182,1.063398,1.056119,1.025214,0.960826,0.963541,0.913669,0.936347,0.994543,1.025373,0.95248,0.86879,1.042725,0.98509,0,0.487188
6.084723,1.118161,1.052185,1.063397,1.056118,1.025228,0.960866,0.963571,0.913679,0.936371,0.994562,1.025382,0.95251,0.868681,1.042729,0.985113,0,0.487637
6.085397,1.11816,1.05219,1.063395,1.056117,1.025256,0.960947,0.963632,0.913699,0.93642,0.994598,1.025401,0.952571,0.868465,1.042739,0.985159,0,0.488532
6.085609,1.11816,1.052191,1.063394,1.056116,1.025264,0.960973,0.963651,0.913706,0.936435,0.99461,1.025407,0.95259,0.868398,1.042742,0.985174,0,0.488812
6.085609,1.11816,1.052191,1.063394,1.056116,1.025264,0.960973,0.963651,0.913706,0.936435,0.99461,1.025407,0.95259,0.868398,1.042742,0.985174,0,0.488812
6.086746,1.118158,1.052199,1.06339,1.056113,1.02531,0.961109,0.963753,0.91374,0.936516,0.994671,1.025439,0.952691,0.868041,1.042758,0.985251,0,0.490312
6.088401,1.118153,1.052208,1.063382,1.056107,1.025375,0.961307,0.963901,0.913791,0.936635,0.994761,1.025485,0.952838,0.867535,1.042782,0.985363,0,0.492478
6.088401,1.118153,1.052208,1.063382,1.056107,1.025375,0.961307,0.963901,0.913791,0.936635,0.994761,1.025485,0.952838,0.867535,1.042782,0.985363,0,0.492478
6.089444,1.118148,1.052213,1.063375,1.056103,1.025415,0.961432,0.963994,0.913824,0.936709,0.994817,1.025514,0.952931,0.867224,1.042797,0.985432,0,0.493831
6.090315,1.118143,1.052216,1.06337,1.056098,1.025448,0.961536,0.964072,0.913851,0.936772,0.994865,1.025539,0.953008,0.866969,1.04281,0.98549,0,0.494957
6.090315,1.118143,1.052216,1.06337,1.056098,1.025448,0.961536,0.964072,0.913851,0.936772,0.994865,1.025539,0.953008,0.866969,1.04281,0.98549,0,0.494957
6.090336,1.118143,1.052216,1.06337,1.056098,1.025449,0.961538,0.964074,0.913852,0.936773,0.994866,1.025539,0.95301,0.866963,1.04281,0.985492,0,0.494983
6.090356,1.118143,1.052216,1.063369,1.056098,1.02545,0.961541,0.964076,0.913853,0.936775,0.994867,1.02554,0.953012,0.866957,1.04281,0.985493,0,0.49501
6.090398,1.118142,1.052216,1.063369,1.056098,1.025451,0.961546,0.964079,0.913854,0.936778,0.994869,1.025541,0.953015,0.866945,1.042811,0.985496,0,0.495063
6.09048,1.118142,1.052217,1.063369,1.056097,1.025454,0.961556,0.964087,0.913857,0.936783,0.994874,1.025543,0.953023,0.866922,1.042812,0.985501,0,0.495169
6.090645,1.118141,1.052217,1.063367,1.056096,1.02546,0.961575,0.964102,0.913862,0.936795,0.994883,1.025548,0.953037,0.866874,1.042814,0.985512,0,0.495381
6.090975,1.118139,1.052218,1.063365,1.056095,1.025473,0.961615,0.964131,0.913873,0.936819,0.9949,1.025557,0.953066,0.86678,1.042819,0.985534,0,0.495804
6.091634,1.118134,1.05222,1.06336,1.056091,1.025497,0.961693,0.96419,0.913894,0.936866,0.994936,1.025576,0.953124,0.866592,1.042829,0.985577,0,0.496649
6.092507,1.118127,1.052222,1.063353,1.056085,1.025529,0.961797,0.964268,0.913922,0.936928,0.994984,1.025601,0.953201,0.866349,1.042842,0.985634,0,0.497762
6.092507,1.118127,1.052222,1.063353,1.056085,1.025529,0.961797,0.964268,0.913922,0.936928,0.994984,1.025601,0.953201,0.866349,1.042842,0.985634,0,0.497762
6.092528,1.118127,1.052222,1.063353,1.056085,1.02553,0.961799,0.96427,0.913923,0.936929,0.994985,1.025601,0.953203,0.866343,1.042842,0.985635,0,0.497788
6.092548,1.118127,1.052222,1.063353,1.056084,1.025531,0.961802,0.964272,0.913924,0.936931,0.994986,1.025602,0.953205,0.866337,1.042842,0.985636,0,0.497814
6.092589,1.118126,1.052222,1.063352,1.056084,1.025532,0.961807,0.964275,0.913925,0.936934,0.994988,1.025603,0.953209,0.866326,1.042843,0.985639,0,0.497866
6.09267,1.118126,1.052222,1.063352,1.056084,1.025535,0.961816,0.964283,0.913928,0.93694,0.994993,1.025605,0.953216,0.866303,1.042844,0.985644,0,0.49797
6.092834,1.118124,1.052222,1.06335,1.056082,1.025541,0.961836,0.964297,0.913933,0.936951,0.995001,1.02561,0.95323,0.866259,1.042847,0.985655,0,0.498177
6.09316,1.118121,1.052223,1.063347,1.05608,1.025553,0.961875,0.964326,0.913944,0.936974,0.995019,1.025619,0.953259,0.866169,1.042851,0.985676,0,0.498591
6.093813,1.118115,1.052223,1.063341,1.056075,1.025576,0.961952,0.964385,0.913965,0.937021,0.995055,1.025638,0.953316,0.865992,1.042861,0.985718,0,0.499416
6.095118,1.118101,1.052223,1.063329,1.056064,1.025622,0.962107,0.964501,0.914009,0.937113,0.995125,1.025675,0.95343,0.865646,1.042881,0.985801,0,0.501056
6.097729,1.118069,1.05222,1.063299,1.056039,1.025711,0.962414,0.964734,0.914098,0.937298,0.995267,1.025749,0.953657,0.864982,1.04292,0.985965,0,0.504297
6.102951,1.117982,1.052196,1.063225,1.055973,1.025876,0.963024,0.965197,0.914283,0.937664,0.995548,1.025897,0.954106,0.863766,1.042998,0.98628,0,0.510613
6.10559,1.117927,1.052175,1.06318,1.055933,1.025953,0.96333,0.965429,0.914379,0.937847,0.995689,1.025971,0.954329,0.863205,1.043038,0.986433,0,0.51372
6.10559,1.117927,1.052175,1.06318,1.055933,1.025953,0.96333,0.965429,0.914379,0.937847,0.995689,1.025971,0.954329,0.863205,1.043038,0.986433,0,0.51372
6.106928,1.117896,1.052163,1.063155,1.05591,1.025991,0.963484,0.965547,0.914429,0.937939,0.99576,1.026009,0.954442,0.862935,1.043058,0.986509,0,0.515273
6.106928,1.117896,1.052163,1.063156,1.05591,1.025991,0.963484,0.965547,0.914429,0.937939,0.99576,1.026009,0.954442,0.862935,1.043058,0.986509,0,0.515276
6.106947,1.117896,1.052163,1.063155,1.05591,1.025991,0.963486,0.965548,0.91443,0.937941,0.995761,1.026009,0.954443,0.862931,1.043058,0.98651,0,0.515295
6.106966,1.117895,1.052162,1.063155,1.055909,1.025992,0.963488,0.96555,0.914431,0.937942,0.995762,1.02601,0.954445,0.862927,1.043059,0.986511,0,0.515316
6.107003,1.117894,1.052162,1.063154,1.055909,1.025993,0.963492,0.965553,0.914432,0.937944,0.995764,1.026011,0.954448,0.86292,1.043059,0.986513,0,0.51536
6.107078,1.117893,1.052161,1.063153,1.055908,1.025995,0.963501,0.96556,0.914435,0.93795,0.995768,1.026013,0.954454,0.862905,1.04306,0.986517,0,0.515446
6.107227,1.117889,1.05216,1.06315,1.055905,1.025999,0.963518,0.965573,0.91444,0.93796,0.995776,1.026017,0.954467,0.862875,1.043063,0.986525,0,0.515618
6.107526,1.117882,1.052157,1.063144,1.0559,1.026007,0.963552,0.965599,0.914452,0.93798,0.995792,1.026025,0.954492,0.862817,1.043067,0.986542,0,0.515962
6.108123,1.117867,1.05215,1.063132,1.055889,1.026023,0.96362,0.965651,0.914474,0.938022,0.995824,1.026042,0.954542,0.862701,1.043076,0.986576,0,0.516647
6.109317,1.117837,1.052137,1.063108,1.055867,1.026055,0.963757,0.965756,0.914519,0.938104,0.995887,1.026076,0.954642,0.862474,1.043094,0.986642,0,0.51801
6.111197,1.117785,1.052113,1.063067,1.05583,1.026102,0.963971,0.96592,0.914591,0.938232,0.995987,1.026128,0.954797,0.862131,1.043122,0.986744,0,0.520129
6.111197,1.117785,1.052113,1.063067,1.05583,1.026102,0.963971,0.96592,0.914591,0.938232,0.995987,1.026128,0.954797,0.862131,1.043122,0.986744,0,0.520129
6.111215,1.117785,1.052113,1.063067,1.055829,1.026103,0.963973,0.965921,0.914592,0.938233,0.995988,1.026129,0.954799,0.862128,1.043123,0.986745,0,0.520149
6.111233,1.117784,1.052113,1.063067,1.055829,1.026103,0.963975,0.965923,0.914592,0.938234,0.995989,1.026129,0.9548,0.862124,1.043123,0.986746,0,0.520169
6.11127,1.117783,1.052112,1.063066,1.055828,1.026104,0.963979,0.965926,0.914594,0.938237,0.99599,1.02613,0.954803,0.862118,1.043123,0.986748,0,0.520209
6.111342,1.117781,1.052111,1.063064,1.055827,1.026106,0.963987,0.965932,0.914597,0.938242,0.995994,1.026132,0.954809,0.862105,1.043124,0.986752,0,0.52029
6.111486,1.117777,1.052109,1.063061,1.055824,1.02611,0.964004,0.965945,0.914602,0.938252,0.996002,1.026136,0.954821,0.86208,1.043127,0.986759,0,0.520452
6.111775,1.117769,1.052105,1.063055,1.055818,1.026117,0.964036,0.96597,0.914613,0.938271,0.996017,1.026144,0.954845,0.862029,1.043131,0.986775,0,0.520774
6.112354,1.117752,1.052097,1.063041,1.055806,1.026131,0.964102,0.96602,0.914636,0.938311,0.996048,1.02616,0.954893,0.861928,1.04314,0.986806,0,0.521417
6.11351,1.117718,1.05208,1.063014,1.055781,1.026158,0.964232,0.96612,0.914681,0.938389,0.996108,1.026192,0.954988,0.861731,1.043157,0.986866,0,0.522693
6.115822,1.117644,1.052043,1.062957,1.055728,1.02621,0.964491,0.96632,0.914771,0.938545,0.996229,1.026256,0.955176,0.861353,1.043191,0.986985,0,0.525211
6.120447,1.11748,1.051956,1.06283,1.05561,1.026305,0.965002,0.966714,0.914956,0.938853,0.996468,1.026382,0.955547,0.860662,1.043259,0.987213,0,0.530101
6.124551,1.117316,1.051864,1.062705,1.055493,1.026377,0.965448,0.96706,0.915122,0.939121,0.996676,1.026492,0.955869,0.860115,1.043318,0.987403,0,0.534276
6.124551,1.117316,1.051864,1.062705,1.055493,1.026377,0.965448,0.96706,0.915122,0.939121,0.996676,1.026492,0.955869,0.860115,1.043318,0.987403,0,0.534276
6.125072,1.117294,1.051851,1.062688,1.055478,1.026385,0.965504,0.967103,0.915143,0.939155,0.996703,1.026506,0.955909,0.86005,1.043325,0.987427,0,0.534795
6.125468,1.117277,1.051841,1.062675,1.055466,1.026391,0.965547,0.967136,0.915159,0.939181,0.996722,1.026516,0.95594,0.860001,1.043331,0.987444,0,0.535187
6.125468,1.117277,1.051841,1.062675,1.055466,1.026391,0.965547,0.967136,0.915159,0.939181,0.996722,1.026516,0.95594,0.860001,1.043331,0.987444,0,0.535188
6.125468,1.117277,1.051841,1.062675,1.055466,1.026391,0.965547,0.967136,0.915159,0.939181,0.996722,1.026516,0.95594,0.860001,1.043331,0.987444,0,0.535188
6.125468,1.117277,1.051841,1.062675,1.055466,1.026391,0.965547,0.967136,0.915159,0.939181,0.996722,1.026516,0.95594,0.860001,1.043331,0.987444,0,0.535188
6.125484,1.117276,1.051841,1.062675,1.055465,1.026392,0.965549,0.967137,0.91516,0.939182,0.996723,1.026516,0.955941,0.859999,1.043331,0.987445,0,0.535203
6.1255,1.117276,1.051841,1.062674,1.055465,1.026392,0.96555,0.967139,0.91516,0.939183,0.996724,1.026517,0.955942,0.859997,1.043331,0.987446,0,0.535219
6.125532,1.117274,1.05184,1.062673,1.055464,1.026392,0.965554,0.967141,0.915162,0.939185,0.996726,1.026518,0.955945,0.859993,1.043331,0.987447,0,0.53525
6.125596,1.117271,1.051838,1.062671,1.055462,1.026393,0.965561,0.967147,0.915164,0.939189,0.996729,1.026519,0.95595,0.859986,1.043332,0.98745,0,0.535313
6.125723,1.117266,1.051835,1.062667,1.055458,1.026395,0.965574,0.967157,0.91517,0.939197,0.996735,1.026523,0.95596,0.85997,1.043334,0.987455,0,0.53544
6.125979,1.117255,1.051829,1.062658,1.05545,1.026399,0.965602,0.967178,0.91518,0.939214,0.996748,1.026529,0.955979,0.859939,1.043338,0.987467,0,0.535691
6.126489,1.117232,1.051816,1.062641,1.055434,1.026407,0.965656,0.967221,0.915201,0.939247,0.996774,1.026543,0.956019,0.859878,1.043345,0.987489,0,0.536193
6.127511,1.117187,1.051789,1.062607,1.055402,1.026422,0.965765,0.967305,0.915243,0.939312,0.996825,1.02657,0.956097,0.859758,1.043359,0.987533,0,0.53719
6.129553,1.117093,1.051734,1.062535,1.055335,1.02645,0.965981,0.967474,0.915327,0.939443,0.996926,1.026623,0.956252,0.859528,1.043387,0.98762,0,0.539152
6.133638,1.116891,1.051613,1.062383,1.055192,1.026497,0.966407,0.967805,0.915496,0.9397,0.997125,1.026727,0.956558,0.859104,1.043442,0.987783,0,0.542956
6.135124,1.116814,1.051566,1.062325,1.055137,1.026512,0.966559,0.967924,0.915558,0.939792,0.997196,1.026764,0.956667,0.858962,1.043462,0.98784,0,0.544299
6.135124,1.116814,1.051566,1.062325,1.055137,1.026512,0.966559,0.967924,0.915558,0.939792,0.997196,1.026764,0.956667,0.858962,1.043462,0.98784,0,0.544299
6.137723,1.116673,1.051479,1.062219,1.055038,1.026534,0.966824,0.968131,0.915666,0.939951,0.99732,1.026828,0.956856,0.858727,1.043495,0.987936,0,0.546597
6.141808,1.116439,1.051333,1.062044,1.054873,1.026559,0.967231,0.96845,0.915836,0.940197,0.99751,1.026926,0.957147,0.858391,1.043546,0.988076,0,0.55007
6.144159,1.116297,1.051243,1.061937,1.054772,1.026569,0.967461,0.96863,0.915934,0.940336,0.997618,1.026981,0.957311,0.858214,1.043574,0.988152,0,0.551993
6.144159,1.116297,1.051243,1.061937,1.054772,1.026569,0.967461,0.96863,0.915934,0.940336,0.997618,1.026981,0.957311,0.858214,1.043574,0.988152,0,0.551993
6.145893,1.116189,1.051174,1.061857,1.054696,1.026574,0.967628,0.968762,0.916006,0.940437,0.997696,1.027021,0.95743,0.858092,1.043595,0.988205,0,0.553375
6.149978,1.115923,1.051004,1.061658,1.054508,1.026578,0.968015,0.969067,0.916175,0.940672,0.997876,1.027112,0.957705,0.857828,1.04364,0.988322,0,0.556507
6.150181,1.115909,1.050995,1.061648,1.054499,1.026578,0.968034,0.969082,0.916184,0.940683,0.997885,1.027116,0.957718,0.857816,1.043643,0.988327,0,0.556658
6.150181,1.11591,1.050995,1.061648,1.054499,1.026578,0.968034,0.969082,0.916184,0.940683,0.997885,1.027116,0.957718,0.857817,1.043643,0.988328,0,0.556658
6.150182,1.11591,1.050995,1.061648,1.054499,1.026578,0.968034,0.969082,0.916184,0.940683,0.997885,1.027116,0.957718,0.857817,1.043643,0.988328,0,0.556658
6.150182,1.11591,1.050995,1.061648,1.054499,1.026578,0.968034,0.969082,0.916184,0.940683,0.997885,1.027116,0.957718,0.857817,1.043643,0.988328,0,0.556658
6.150196,1.115908,1.050994,1.061647,1.054498,1.026578,0.968036,0.969083,0.916184,0.940684,0.997885,1.027117,0.957719,0.857815,1.043643,0.988328,0,0.556669
6.150211,1.115907,1.050993,1.061646,1.054497,1.026578,0.968037,0.969084,0.916185,0.940685,0.997886,1.027117,0.95772,0.857814,1.043643,0.988328,0,0.55668
6.150241,1.115905,1.050992,1.061645,1.054496,1.026578,0.96804,0.969086,0.916186,0.940686,0.997887,1.027118,0.957722,0.857813,1.043643,0.988329,0,0.556702
6.1503,1.115901,1.05099,1.061642,1.054493,1.026578,0.968045,0.96909,0.916189,0.94069,0.99789,1.027119,0.957726,0.857809,1.043644,0.988331,0,0.556746
