time	VDrop6_0	VDrop6_1	VDrop6_2	VDrop6_3	VDrop6_4	VDrop6_5	VDrop6_6	VDrop6_7	VDrop6_8	VDrop6_9	VDrop6_10	VDrop6_11	VDrop6_12	VDrop6_13	VDrop6_14	VDrop6_15	VDrop6_16	VDrop6_17	VDrop6_18	VDrop6_19	VDrop6_20	VDrop6_21	VDrop6_22	VDrop6_23	VDrop6_24	VDrop6_25	VDrop6_26	VDrop6_27	VDrop6_28	VDrop6_29	VDrop6_30	VDrop6_31	VDrop6_32	VDrop6_33	VDrop6_34	VDrop6_35	VDrop6_36	VDrop6_37	VDrop6_38	VDrop6_39	VDrop6_40	VDrop6_41	VDrop6_42	VDrop6_43	VDrop6_44	VDrop6_45	VDrop6_46	VDrop6_47	VDrop6_48	VDrop6_49
3.06	4.1838	2.830575	4.0253	4.1067	3.9915	4.2783	2.82845	2.74645	4.1655	2.776075	2.77505	2.694975	2.741775	4.0301	4.0937	4.2092	3.9701	4.2654	4.1653	2.71205	4.1825	2.80005	2.72515	2.704475	4.2743	4.1574	2.76055	3.7144	4.0508	2.70405	2.84115	2.69645	4.1575	2.65345	4.1192	4.1181	2.815175	2.6164	2.81145	4.1802	4.1882	3.8581	4.1662	2.71675	2.742675	4.0498	4.2017	4.1841	2.72095	2.75985
3.07	4.1832	2.830075	4.0248	4.1062	3.9911	4.2778	2.82795	2.74605	4.165	2.775675	2.77465	2.694575	2.741275	4.0296	4.0931	4.2086	3.9696	4.2643	4.1647	2.71155	4.182	2.79955	2.72465	2.704075	4.2735	4.1568	2.75995	3.7141	4.0503	2.70365	2.84055	2.69605	4.1568	2.65305	4.1187	4.1176	2.8147	2.61605	2.81105	4.1797	4.1877	3.8577	4.1655	2.7163	2.742175	4.0498	4.2011	4.1834	2.72045	2.75945
3.08	4.1827	2.829675	4.0243	4.1056	3.9906	4.2773	2.82745	2.74565	4.1644	2.775175	2.77415	2.6941	2.740875	4.0291	4.0926	4.208	3.9691	4.2633	4.164	2.71115	4.1814	2.79905	2.7242	2.703675	4.2728	4.1563	2.75945	3.7137	4.0497	2.70325	2.84005	2.6956	4.1562	2.65265	4.1182	4.1171	2.814275	2.61565	2.81055	4.1791	4.1872	3.8573	4.1649	2.71585	2.741675	4.0491	4.2005	4.1827	2.71995	2.75905
3.09	4.1821	2.829175	4.0238	4.105	3.9901	4.2767	2.82695	2.74525	4.1639	2.774775	2.77375	2.6937	2.740375	4.0287	4.0921	4.2074	3.9687	4.2623	4.1634	2.71065	4.1808	2.79855	2.72375	2.7032	4.272	4.1557	2.75895	3.7133	4.0492	2.70285	2.83945	2.69515	4.1556	2.65225	4.1178	4.1166	2.813775	2.61535	2.81005	4.1786	4.1866	3.8569	4.1643	2.71535	2.741275	4.0497	4.1999	4.182	2.71955	2.75865
3.1	4.1816	2.828675	4.0233	4.1045	3.9897	4.2762	2.82645	2.74485	4.1633	2.774275	2.77325	2.6933	2.7399	4.0282	4.0915	4.2069	3.9682	4.2613	4.1628	2.71015	4.1802	2.79805	2.72335	2.7028	4.2713	4.1552	2.75845	3.713	4.0487	2.70245	2.83895	2.69475	4.1549	2.65185	4.1173	4.1161	2.813375	2.61495	2.80955	4.1781	4.1861	3.8565	4.1637	2.71495	2.740775	4.0495	4.1994	4.1813	2.71905	2.75825
3.11	4.181	2.828175	4.0228	4.1039	3.9892	4.2757	2.82595	2.74445	4.1628	2.773875	2.77285	2.692975	2.739475	4.0277	4.091	4.2063	3.9677	4.2603	4.1622	2.70965	4.1797	2.79755	2.72285	2.7024	4.2706	4.1547	2.75795	3.7126	4.0482	2.70205	2.83845	2.6943	4.1543	2.6515	4.1168	4.1157	2.812975	2.61465	2.80915	4.1775	4.1856	3.856	4.1631	2.71445	2.740375	4.0493	4.1988	4.1806	2.71865	2.75785
3.12	4.1805	2.827775	4.0224	4.1034	3.9888	4.2752	2.82545	2.7441	4.1623	2.7734	2.77245	2.692575	2.739075	4.0272	4.0905	4.2058	3.9673	4.2594	4.1616	2.70925	4.1791	2.79705	2.72245	2.702	4.2699	4.1541	2.75745	3.7123	4.0477	2.70165	2.83795	2.69385	4.1537	2.65115	4.1164	4.1152	2.812475	2.6143	2.80865	4.177	4.1851	3.8556	4.1626	2.71405	2.739975	4.0491	4.1982	4.18	2.71815	2.75745
3.13	4.1799	2.827275	4.0219	4.1028	3.9884	4.2747	2.82505	2.74375	4.1618	2.772975	2.77195	2.692175	2.738575	4.0268	4.09	4.2053	3.9668	4.2584	4.161	2.70875	4.1786	2.79665	2.72205	2.7016	4.2692	4.1536	2.75695	3.712	4.0471	2.7013	2.83745	2.69345	4.1531	2.65075	4.1159	4.1147	2.812075	2.61395	2.8082	4.1765	4.1846	3.8552	4.162	2.71365	2.7395	4.0488	4.1977	4.1793	2.71775	2.7571
3.14	4.1794	2.826875	4.0214	4.1023	3.9879	4.2742	2.82455	2.74335	4.1613	2.772575	2.77155	2.691775	2.738175	4.0263	4.0895	4.2047	3.9664	4.2575	4.1604	2.70835	4.1781	2.79615	2.7216	2.701275	4.2686	4.1531	2.75645	3.7116	4.0466	2.70095	2.83695	2.69305	4.1525	2.65045	4.1155	4.1143	2.811675	2.61365	2.80775	4.176	4.1841	3.8548	4.1614	2.7132	2.739075	4.0492	4.1972	4.1787	2.7173	2.75675
3.15	4.1789	2.826375	4.021	4.1018	3.9875	4.2737	2.82415	2.74295	4.1608	2.772175	2.77115	2.6914	2.737775	4.0259	4.089	4.2042	3.966	4.2566	4.1598	2.70785	4.1775	2.79565	2.72115	2.700875	4.2679	4.1526	2.75595	3.7113	4.0461	2.70055	2.83645	2.69265	4.152	2.65005	4.115	4.1138	2.8112	2.6133	2.80735	4.1755	4.1836	3.8545	4.1609	2.71275	2.738675	4.0488	4.1967	4.1781	2.71685	2.75635
3.16	4.1784	2.825975	4.0206	4.1013	3.9871	4.2733	2.82365	2.74265	4.1603	2.771775	2.77075	2.691075	2.737375	4.0254	4.0885	4.2037	3.9655	4.2557	4.1592	2.70745	4.177	2.79525	2.72075	2.700475	4.2672	4.1521	2.75545	3.711	4.0456	2.7002	2.83595	2.69225	4.1514	2.6497	4.1146	4.1134	2.8108	2.61295	2.80685	4.175	4.1831	3.8541	4.1603	2.71235	2.738275	4.049	4.1961	4.1775	2.71645	2.756
3.17	4.1779	2.825575	4.0201	4.1008	3.9867	4.2728	2.82325	2.74225	4.1598	2.771375	2.77035	2.690675	2.7369	4.025	4.088	4.2032	3.9651	4.2548	4.1587	2.707	4.1765	2.7948	2.72035	2.700075	4.2666	4.1517	2.75505	3.7106	4.0451	2.69985	2.83545	2.69185	4.1508	2.64935	4.1142	4.113	2.810375	2.61265	2.80645	4.1745	4.1827	3.8537	4.1598	2.71195	2.737875	4.0486	4.1956	4.1768	2.71605	2.75565
3.18	4.1774	2.8251	4.0197	4.1003	3.9863	4.2723	2.82275	2.74195	4.1593	2.770975	2.76995	2.690375	2.7365	4.0246	4.0875	4.2027	3.9647	4.2539	4.1581	2.70655	4.176	2.79435	2.71995	2.6997	4.266	4.1512	2.75455	3.7103	4.0446	2.69945	2.83495	2.69145	4.1503	2.64905	4.1137	4.1125	2.809975	2.61235	2.80605	4.1741	4.1822	3.8533	4.1593	2.71155	2.737475	4.0487	4.1951	4.1762	2.71565	2.7553
3.19	4.1769	2.824675	4.0192	4.0998	3.9859	4.2719	2.82235	2.74155	4.1589	2.770575	2.76955	2.689975	2.7361	4.0241	4.0871	4.2022	3.9643	4.253	4.1576	2.70615	4.1755	2.79395	2.71955	2.699375	4.2653	4.1507	2.7541	3.71	4.0441	2.69915	2.83445	2.6911	4.1497	2.6487	4.1133	4.1121	2.809575	2.612	2.80565	4.1736	4.1817	3.853	4.1588	2.71115	2.737075	4.0489	4.1946	4.1756	2.71525	2.75495
3.2	4.1764	2.824275	4.0188	4.0993	3.9855	4.2714	2.82195	2.74125	4.1584	2.770175	2.76915	2.689675	2.7357	4.0237	4.0866	4.2018	3.9639	4.2522	4.157	2.70575	4.175	2.7935	2.71915	2.698975	4.2647	4.1503	2.75365	3.7097	4.0436	2.69875	2.83395	2.69075	4.1492	2.64835	4.1129	4.1117	2.8092	2.6117	2.8052	4.1731	4.1813	3.8526	4.1582	2.71075	2.736675	4.0489	4.1941	4.175	2.71485	2.7546
3.21	4.176	2.823875	4.0184	4.0989	3.9851	4.271	2.8215	2.7409	4.1579	2.769775	2.76875	2.689275	2.735375	4.0233	4.0862	4.2013	3.9635	4.2513	4.1565	2.70535	4.1745	2.79305	2.7188	2.698675	4.2641	4.1498	2.75315	3.7094	4.0431	2.69845	2.83355	2.69035	4.1487	2.64805	4.1125	4.1113	2.8088	2.6114	2.8048	4.1727	4.1808	3.8522	4.1577	2.71035	2.736275	4.0483	4.1937	4.1745	2.71445	2.75425
3.22	4.1755	2.823475	4.018	4.0984	3.9847	4.2705	2.82105	2.74055	4.1575	2.769375	2.7684	2.688975	2.734975	4.0229	4.0857	4.2008	3.9631	4.2505	4.156	2.70495	4.1741	2.79265	2.71845	2.698275	4.2635	4.1493	2.75275	3.7091	4.0426	2.6981	2.83305	2.69	4.1482	2.6477	4.1121	4.1109	2.808475	2.6111	2.8044	4.1722	4.1804	3.8519	4.1572	2.70995	2.735875	4.0483	4.1932	4.1739	2.71405	2.75395
3.23	4.175	2.823075	4.0176	4.0979	3.9844	4.2701	2.82065	2.74025	4.1571	2.769	2.76805	2.6886	2.734575	4.0225	4.0853	4.2004	3.9627	4.2497	4.1555	2.70455	4.1736	2.79225	2.71805	2.697975	4.2629	4.1489	2.75235	3.7088	4.0421	2.69775	2.83265	2.68965	4.1476	2.6474	4.1117	4.1105	2.808075	2.6108	2.804	4.1718	4.18	3.8516	4.1567	2.7096	2.7355	4.0483	4.1927	4.1733	2.71365	2.7536
3.24	4.1746	2.822675	4.0172	4.0975	3.984	4.2697	2.82025	2.7399	4.1566	2.768675	2.76765	2.6883	2.734175	4.0221	4.0849	4.1999	3.9623	4.2489	4.155	2.70415	4.1731	2.79185	2.71765	2.6976	4.2623	4.1485	2.75185	3.7085	4.0416	2.69745	2.83215	2.6893	4.1471	2.64705	4.1113	4.1101	2.807675	2.6105	2.8036	4.1714	4.1796	3.8512	4.1563	2.70925	2.735175	4.0482	4.1923	4.1728	2.71325	2.75325
3.25	4.1741	2.8223	4.0168	4.0971	3.9836	4.2692	2.81985	2.7396	4.1562	2.768275	2.7673	2.687975	2.7338	4.0217	4.0844	4.1995	3.9619	4.2481	4.1545	2.70375	4.1727	2.79145	2.7173	2.697275	4.2618	4.148	2.75145	3.7082	4.0412	2.69715	2.83175	2.68895	4.1466	2.64675	4.1109	4.1097	2.807375	2.6102	2.80325	4.1709	4.1791	3.8509	4.1558	2.70885	2.734775	4.0481	4.1918	4.1722	2.71285	2.75295
3.26	4.1737	2.821975	4.0164	4.0966	3.9833	4.2688	2.81945	2.73925	4.1558	2.7679	2.76695	2.687675	2.733475	4.0213	4.084	4.199	3.9616	4.2473	4.154	2.70335	4.1722	2.79105	2.71695	2.696975	4.2612	4.1476	2.75105	3.7079	4.0407	2.6968	2.83125	2.6886	4.1461	2.64645	4.1105	4.1093	2.806975	2.6099	2.80285	4.1705	4.1787	3.8505	4.1553	2.7085	2.7344	4.048	4.1914	4.1717	2.7125	2.75265
3.27	4.1732	2.821575	4.016	4.0962	3.9829	4.2684	2.81905	2.73895	4.1554	2.767575	2.7666	2.687375	2.733075	4.021	4.0836	4.1986	3.9612	4.2465	4.1535	2.70295	4.1718	2.79065	2.7166	2.6966	4.2607	4.1472	2.75065	3.7076	4.0403	2.6965	2.83085	2.68825	4.1457	2.64615	4.1101	4.1089	2.8066	2.60965	2.80245	4.1701	4.1783	3.8502	4.1549	2.70815	2.734075	4.0478	4.1909	4.1712	2.71215	2.75235
3.28	4.1728	2.821175	4.0156	4.0958	3.9825	4.268	2.8187	2.73865	4.155	2.7672	2.76625	2.687	2.732775	4.0206	4.0832	4.1982	3.9608	4.2458	4.153	2.70255	4.1714	2.79025	2.71625	2.696275	4.2601	4.1468	2.7502	3.7073	4.0398	2.69615	2.83045	2.68795	4.1452	2.64585	4.1098	4.1085	2.806275	2.60935	2.8021	4.1697	4.1779	3.8499	4.1544	2.70775	2.7337	4.0476	4.1905	4.1706	2.71175	2.75205
3.29	4.1724	2.8208	4.0152	4.0954	3.9822	4.2676	2.8183	2.73835	4.1545	2.766875	2.7659	2.6867	2.732375	4.0202	4.0828	4.1978	3.9605	4.245	4.1526	2.7022	4.1709	2.78985	2.7159	2.695975	4.2596	4.1464	2.7498	3.7071	4.0393	2.69585	2.83	2.6876	4.1447	2.64555	4.1094	4.1082	2.8059	2.60905	2.80175	4.1693	4.1775	3.8496	4.154	2.70745	2.733375	4.0474	4.1901	4.1701	2.71145	2.75175
3.3	4.172	2.820475	4.0149	4.095	3.9819	4.2672	2.81795	2.73805	4.1542	2.766575	2.76555	2.6864	2.732075	4.0199	4.0824	4.1974	3.9601	4.2443	4.1521	2.70185	4.1705	2.7895	2.71555	2.695675	4.2591	4.146	2.7494	3.7068	4.0389	2.69555	2.82955	2.68725	4.1443	2.64525	4.109	4.1078	2.805575	2.6088	2.80135	4.1689	4.1771	3.8493	4.1535	2.70705	2.733	4.0471	4.1897	4.1696	2.71105	2.75145
3.31	4.1715	2.8201	4.0145	4.0946	3.9815	4.2668	2.81755	2.73775	4.1538	2.7662	2.76525	2.6861	2.7317	4.0195	4.082	4.1969	3.9598	4.2436	4.1516	2.70145	4.1701	2.78915	2.71525	2.695375	4.2585	4.1456	2.749	3.7065	4.0385	2.69525	2.82915	2.68695	4.1438	2.64495	4.1087	4.1074	2.805275	2.60855	2.801	4.1685	4.1767	3.849	4.1531	2.70675	2.732675	4.0469	4.1892	4.1691	2.71075	2.75115
3.32	4.1711	2.819775	4.0141	4.0942	3.9812	4.2665	2.8172	2.73745	4.1534	2.765875	2.7649	2.6858	2.731375	4.0191	4.0816	4.1965	3.9595	4.2429	4.1512	2.70115	4.1697	2.78875	2.7149	2.695	4.258	4.1452	2.7486	3.7062	4.038	2.69495	2.82875	2.68665	4.1433	2.6447	4.1083	4.1071	2.8049	2.60825	2.80065	4.1681	4.1764	3.8487	4.1527	2.7064	2.732375	4.0466	4.1888	4.1686	2.71035	2.75085
3.33	4.1707	2.8194	4.0138	4.0938	3.9809	4.2661	2.81685	2.7372	4.153	2.765575	2.76455	2.685575	2.731075	4.0188	4.0813	4.1962	3.9591	4.2422	4.1507	2.70075	4.1693	2.7884	2.71455	2.6947	4.2575	4.1449	2.74825	3.706	4.0376	2.6947	2.82835	2.68635	4.1429	2.6444	4.108	4.1067	2.804575	2.608	2.80035	4.1677	4.176	3.8484	4.1522	2.70605	2.732	4.0463	4.1884	4.1681	2.71005	2.75055
3.34	4.1703	2.819075	4.0134	4.0934	3.9805	4.2657	2.81645	2.7369	4.1526	2.7652	2.76425	2.685275	2.7307	4.0185	4.0809	4.1958	3.9588	4.2415	4.1503	2.70045	4.1689	2.78805	2.71425	2.6944	4.257	4.1445	2.74785	3.7057	4.0372	2.6944	2.82795	2.68605	4.1425	2.64415	4.1076	4.1064	2.804275	2.60775	2.79995	4.1674	4.1756	3.8481	4.1518	2.70575	2.731675	4.046	4.188	4.1676	2.7097	2.7503
3.35	4.1699	2.818775	4.0131	4.093	3.9802	4.2653	2.81615	2.73665	4.1523	2.7649	2.76395	2.684975	2.730375	4.0181	4.0805	4.1954	3.9585	4.2408	4.1499	2.70005	4.1685	2.7877	2.71395	2.6941	4.2566	4.1441	2.74745	3.7055	4.0368	2.6941	2.82755	2.68575	4.142	2.64385	4.1073	4.1061	2.8039	2.6075	2.79965	4.167	4.1753	3.8478	4.1514	2.70545	2.731375	4.0457	4.1877	4.1672	2.70935	2.75
3.36	4.1696	2.8184	4.0127	4.0926	3.9799	4.265	2.81575	2.73635	4.1519	2.7646	2.76365	2.6847	2.730075	4.0178	4.0802	4.195	3.9582	4.2401	4.1495	2.69975	4.1681	2.78735	2.7136	2.693875	4.2561	4.1438	2.7471	3.7052	4.0364	2.69385	2.8272	2.68545	4.1416	2.6436	4.1069	4.1057	2.8036	2.6072	2.7993	4.1666	4.1749	3.8475	4.151	2.7051	2.731075	4.0454	4.1873	4.1667	2.70905	2.74975
3.37	4.1692	2.818075	4.0124	4.0923	3.9796	4.2646	2.81545	2.7361	4.1515	2.764275	2.76335	2.6844	2.729775	4.0175	4.0798	4.1946	3.9578	4.2395	4.149	2.6994	4.1677	2.78705	2.7133	2.693575	4.2556	4.1434	2.74675	3.705	4.036	2.69355	2.82685	2.68515	4.1412	2.64335	4.1066	4.1054	2.8033	2.60695	2.79895	4.1663	4.1746	3.8472	4.1506	2.7048	2.730775	4.0451	4.1869	4.1662	2.70875	2.74945
3.38	4.1688	2.817775	4.012	4.0919	3.9793	4.2643	2.8151	2.7358	4.1512	2.763975	2.763	2.684175	2.729475	4.0171	4.0795	4.1943	3.9575	4.2388	4.1486	2.69905	4.1674	2.78665	2.713	2.693275	4.2551	4.1431	2.74635	3.7047	4.0356	2.6933	2.82645	2.68485	4.1408	2.64305	4.1063	4.1051	2.803	2.60675	2.79865	4.1659	4.1742	3.8469	4.1502	2.7045	2.7304	4.0447	4.1865	4.1658	2.7084	2.7492
3.39	4.1684	2.817475	4.0117	4.0916	3.979	4.2639	2.81475	2.73555	4.1508	2.763675	2.7627	2.6839	2.729175	4.0168	4.0791	4.1939	3.9572	4.2382	4.1482	2.69875	4.167	2.78635	2.7127	2.693	4.2547	4.1427	2.746	3.7045	4.0352	2.693	2.82605	2.68455	4.1404	2.6428	4.106	4.1048	2.8027	2.6065	2.79835	4.1656	4.1739	3.8466	4.1498	2.70415	2.7301	4.0444	4.1862	4.1653	2.7081	2.74895
3.4	4.1681	2.817175	4.0114	4.0912	3.9787	4.2636	2.81445	2.7353	4.1505	2.763375	2.76245	2.6836	2.728875	4.0165	4.0788	4.1936	3.9569	4.2376	4.1478	2.69845	4.1666	2.78605	2.7124	2.6927	4.2542	4.1424	2.74565	3.7042	4.0348	2.69275	2.8257	2.6843	4.14	2.64255	4.1056	4.1045	2.8024	2.60625	2.79805	4.1652	4.1735	3.8464	4.1495	2.70385	2.7298	4.0441	4.1858	4.1649	2.7078	2.74865
3.41	4.1677	2.816875	4.0111	4.0909	3.9784	4.2633	2.81415	2.73505	4.1502	2.7631	2.76215	2.683375	2.728575	4.0162	4.0785	4.1932	3.9566	4.2369	4.1474	2.69815	4.1663	2.7857	2.7121	2.692475	4.2538	4.142	2.7453	3.704	4.0344	2.6925	2.82535	2.684	4.1396	2.6423	4.1053	4.1042	2.8021	2.606	2.79775	4.1649	4.1732	3.8461	4.1491	2.7036	2.7295	4.0437	4.1855	4.1645	2.7075	2.7484
3.42	4.1674	2.816575	4.0107	4.0905	3.9781	4.2629	2.8138	2.7348	4.1498	2.7628	2.76185	2.6831	2.728275	4.0159	4.0781	4.1929	3.9563	4.2363	4.1471	2.6978	4.1659	2.7854	2.7118	2.692175	4.2534	4.1417	2.74495	3.7038	4.034	2.69225	2.825	2.68375	4.1392	2.64205	4.105	4.1038	2.8018	2.6058	2.7974	4.1646	4.1729	3.8459	4.1487	2.7033	2.729275	4.0434	4.1851	4.1641	2.7072	2.74815
3.43	4.167	2.816275	4.0104	4.0902	3.9779	4.2626	2.8135	2.73455	4.1495	2.7625	2.76155	2.682875	2.727975	4.0156	4.0778	4.1925	3.956	4.2357	4.1467	2.6975	4.1656	2.78505	2.71155	2.6919	4.2529	4.1414	2.74465	3.7035	4.0336	2.692	2.82465	2.6835	4.1388	2.6418	4.1047	4.1036	2.8015	2.60555	2.7971	4.1642	4.1726	3.8456	4.1484	2.703	2.728975	4.0431	4.1848	4.1636	2.7069	2.7479
3.44	4.1667	2.815975	4.0101	4.0899	3.9776	4.2623	2.81315	2.7343	4.1492	2.762275	2.7613	2.6826	2.727675	4.0153	4.0775	4.1922	3.9558	4.2351	4.1463	2.6972	4.1652	2.78475	2.71125	2.691675	4.2525	4.1411	2.7443	3.7033	4.0333	2.69175	2.8243	2.68325	4.1384	2.6416	4.1044	4.1033	2.801275	2.6053	2.79685	4.1639	4.1722	3.8453	4.148	2.7027	2.728675	4.0427	4.1844	4.1632	2.7066	2.7477
3.45	4.1663	2.815675	4.0098	4.0896	3.9773	4.262	2.81285	2.73405	4.1489	2.761975	2.761	2.682375	2.7274	4.015	4.0772	4.1919	3.9555	4.2346	4.1459	2.6969	4.1649	2.78445	2.71095	2.6914	4.2521	4.1408	2.74395	3.7031	4.0329	2.6915	2.82395	2.68295	4.1381	2.64135	4.1041	4.103	2.800975	2.6051	2.79655	4.1636	4.1719	3.8451	4.1477	2.70245	2.7284	4.0424	4.1841	4.1628	2.7063	2.74745
3.46	4.166	2.815375	4.0095	4.0892	3.977	4.2617	2.81255	2.7338	4.1486	2.7617	2.76075	2.682175	2.7271	4.0147	4.0769	4.1916	3.9552	4.234	4.1456	2.6966	4.1646	2.78415	2.7107	2.691175	4.2517	4.1404	2.74365	3.7029	4.0325	2.69125	2.82365	2.6827	4.1377	2.6411	4.1038	4.1027	2.8007	2.6049	2.79625	4.1633	4.1716	3.8448	4.1473	2.70215	2.7281	4.0421	4.1838	4.1624	2.70605	2.7472
3.47	4.1657	2.815075	4.0092	4.0889	3.9768	4.2613	2.81225	2.7336	4.1483	2.761475	2.7605	2.6819	2.726875	4.0144	4.0766	4.1913	3.9549	4.2334	4.1452	2.69635	4.1643	2.78385	2.71045	2.6909	4.2513	4.1401	2.74335	3.7026	4.0322	2.691	2.8233	2.68245	4.1373	2.6409	4.1035	4.1024	2.8004	2.60465	2.79595	4.163	4.1713	3.8446	4.147	2.7019	2.727875	4.0417	4.1834	4.162	2.70575	2.74695
3.48	4.1653	2.8148	4.0089	4.0886	3.9765	4.261	2.812	2.73335	4.148	2.761175	2.7602	2.681675	2.726575	4.0141	4.0763	4.1909	3.9547	4.2329	4.1449	2.69605	4.1639	2.78355	2.71015	2.690675	4.2509	4.1398	2.743	3.7024	4.0318	2.6908	2.82295	2.6822	4.137	2.64065	4.1032	4.1021	2.800175	2.60445	2.7957	4.1627	4.171	3.8444	4.1466	2.70165	2.727575	4.0414	4.1831	4.1616	2.7055	2.74675
3.49	4.165	2.814575	4.0086	4.0883	3.9762	4.2607	2.8117	2.7331	4.1477	2.7609	2.75995	2.681475	2.7263	4.0139	4.076	4.1906	3.9544	4.2323	4.1445	2.69575	4.1636	2.7833	2.7099	2.6904	4.2505	4.1395	2.7427	3.7022	4.0315	2.69055	2.82265	2.68195	4.1366	2.64045	4.103	4.1019	2.7999	2.6042	2.7954	4.1624	4.1707	3.8441	4.1463	2.70135	2.7273	4.0411	4.1828	4.1612	2.7052	2.7465
3.5	4.1647	2.814275	4.0084	4.088	3.976	4.2604	2.8114	2.7329	4.1474	2.760675	2.7597	2.6812	2.726075	4.0136	4.0757	4.1903	3.9542	4.2318	4.1442	2.6955	4.1633	2.783	2.70965	2.690175	4.2502	4.1393	2.7424	3.702	4.0311	2.6903	2.8223	2.68175	4.1363	2.6402	4.1027	4.1016	2.799675	2.604	2.79515	4.1621	4.1704	3.8439	4.146	2.7011	2.727075	4.0407	4.1825	4.1609	2.70495	2.7463
3.51	4.1644	2.814	4.0081	4.0877	3.9757	4.2602	2.81115	2.7327	4.1471	2.7604	2.75945	2.681	2.7258	4.0133	4.0754	4.19	3.9539	4.2313	4.1439	2.6952	4.163	2.7827	2.7094	2.6899	4.2498	4.139	2.7421	3.7018	4.0308	2.6901	2.822	2.6815	4.136	2.64	4.1024	4.1013	2.7994	2.6038	2.79485	4.1618	4.1701	3.8437	4.1457	2.70085	2.7268	4.0404	4.1822	4.1605	2.7047	2.7461
3.52	4.1641	2.813775	4.0078	4.0875	3.9755	4.2599	2.81085	2.73245	4.1468	2.760175	2.7592	2.680775	2.725575	4.0131	4.0751	4.1897	3.9536	4.2308	4.1435	2.69495	4.1627	2.78245	2.70915	2.6897	4.2494	4.1387	2.7418	3.7016	4.0305	2.68985	2.8217	2.68125	4.1356	2.6398	4.1021	4.1011	2.799175	2.6036	2.7946	4.1615	4.1699	3.8434	4.1454	2.7006	2.726575	4.0401	4.1819	4.1601	2.7044	2.74585
3.53	4.1638	2.813475	4.0075	4.0872	3.9752	4.2596	2.81055	2.73225	4.1465	2.7599	2.75895	2.680575	2.7253	4.0128	4.0749	4.1895	3.9534	4.2303	4.1432	2.69465	4.1624	2.78215	2.7089	2.689475	4.2491	4.1384	2.7415	3.7014	4.0301	2.68965	2.8214	2.68105	4.1353	2.63955	4.1019	4.1008	2.7989	2.6034	2.79435	4.1613	4.1696	3.8432	4.145	2.70035	2.7263	4.0397	4.1816	4.1598	2.70415	2.74565
3.54	4.1635	2.8132	4.0073	4.0869	3.975	4.2593	2.8103	2.73205	4.1462	2.759675	2.7587	2.680375	2.725075	4.0125	4.0746	4.1892	3.9532	4.2298	4.1429	2.6944	4.1621	2.7819	2.70865	2.689275	4.2487	4.1381	2.7412	3.7012	4.0298	2.68945	2.8211	2.6808	4.135	2.63935	4.1016	4.1005	2.798675	2.6032	2.7941	4.161	4.1693	3.843	4.1447	2.7001	2.726075	4.0394	4.1813	4.1594	2.7039	2.74545
3.55	4.1632	2.812975	4.007	4.0866	3.9748	4.259	2.81005	2.7318	4.146	2.759475	2.7585	2.680175	2.7248	4.0123	4.0743	4.1889	3.9529	4.2293	4.1426	2.69415	4.1618	2.78165	2.7084	2.689	4.2483	4.1379	2.74095	3.701	4.0295	2.6892	2.8208	2.6806	4.1347	2.63915	4.1014	4.1003	2.7984	2.603	2.79385	4.1607	4.169	3.8428	4.1444	2.69985	2.7258	4.0391	4.181	4.1591	2.70365	2.7452
3.56	4.1629	2.812775	4.0067	4.0864	3.9745	4.2588	2.8098	2.7316	4.1457	2.7592	2.75825	2.6799	2.724575	4.012	4.074	4.1886	3.9527	4.2288	4.1423	2.6939	4.1616	2.7814	2.7082	2.6888	4.248	4.1376	2.74065	3.7008	4.0292	2.689	2.8205	2.6804	4.1344	2.63895	4.1011	4.1001	2.798175	2.6028	2.7936	4.1604	4.1688	3.8426	4.1441	2.6996	2.725575	4.0388	4.1808	4.1587	2.7034	2.745
3.57	4.1626	2.8125	4.0065	4.0861	3.9743	4.2585	2.8095	2.7314	4.1454	2.758975	2.758	2.6797	2.724375	4.0118	4.0738	4.1884	3.9525	4.2283	4.142	2.69365	4.1613	2.78115	2.70795	2.6886	4.2477	4.1374	2.74035	3.7006	4.0289	2.6888	2.8202	2.68015	4.134	2.63875	4.1008	4.0998	2.797975	2.60265	2.79335	4.1602	4.1685	3.8423	4.1439	2.6994	2.725375	4.0385	4.1805	4.1584	2.7032	2.7448
3.58	4.1623	2.812275	4.0062	4.0858	3.9741	4.2582	2.80925	2.7312	4.1452	2.758775	2.7578	2.6795	2.7241	4.0116	4.0735	4.1881	3.9522	4.2278	4.1417	2.6934	4.161	2.7809	2.7077	2.6884	4.2473	4.1371	2.7401	3.7004	4.0286	2.6886	2.81995	2.67995	4.1337	2.63855	4.1006	4.0996	2.7977	2.60245	2.7931	4.1599	4.1683	3.8421	4.1436	2.69915	2.7251	4.0382	4.1802	4.1581	2.70295	2.7446
3.59	4.1621	2.812	4.006	4.0856	3.9739	4.258	2.809	2.731	4.1449	2.7585	2.7576	2.6793	2.7239	4.0113	4.0733	4.1878	3.952	4.2274	4.1414	2.69315	4.1607	2.78065	2.7075	2.688175	4.247	4.1368	2.73985	3.7002	4.0283	2.6884	2.81965	2.67975	4.1334	2.63835	4.1004	4.0993	2.7975	2.6023	2.79285	4.1597	4.168	3.8419	4.1433	2.69895	2.7249	4.0379	4.1799	4.1577	2.7027	2.74445
